Table 1
Plot_ID,Genotype,Bloc,Location,GPS1,GPS2,Year,protein,tgw,kph,plot_length,plot_width,moisture,plot_yld,ave_moist,yld_ton_ha,str_height,screenings,septoria1,heading1,lodging1,mildew1,hagberg,ripen1,node_brek1,vigour,sprout_fld,lodging2,fusarium1,emergence,mildew2,yelow_rst1,septoria2,shedding,fusar_lab,septoria3,heading2,fusarium2,sprout_lab,yellowblot,green_leaf,water_abso,plant_coun,takeall,mnivale,germin,flowerdate,fusar_fld,ripen2,node_brek2,yelow_rst2,flowering,growthstge,brown_rst1,bydv,sprout_fl2,,,,,
133,Mameli,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,74.0,,,8.0,6.15,,6.64,90,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
16,Mameli,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,69.5,,,12.7,2.68,,2.67,72,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
74,Mameli,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,71.8,,,11.8,3.09,,3.18,73,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
146,Mameli,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,61.1,,,15.7,3.16,,3.04,70,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
22,Bering,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,52.6,76.8,,,12.0,3.90,,4.32,80,,3,,0,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
72,Bering,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,47.8,75.1,,,11.8,4.83,,5.12,88,,2,,5,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
129,Bering,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,45.2,72.7,,,11.6,4.52,,4.80,85,,3,,7,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6,Bering,1,Foggia,"41,459,932","15,501,357",2018,,43.6,77.0,,,12.5,3.34,,3.29,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
63,Bering,2,Foggia,"41,459,932","15,501,357",2018,,43.1,77.5,,,13.2,3.66,,3.58,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
116,Bering,3,Foggia,"41,459,932","15,501,357",2018,,40.8,77.3,,,12.7,4.12,,4.05,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9,Bering,1,Battipaglia (SA),"40,577,094","14,983,657",2018,,40.2,75.3,,,10.2,4.77,,4.68,97,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,Bering,2,Battipaglia (SA),"40,577,094","14,983,657",2018,,39.8,73.6,,,10.4,4.08,,4.31,96,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
125,Bering,3,Battipaglia (SA),"40,577,094","14,983,657",2018,,47.0,76.6,,,11.4,4.58,,4.44,98,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
39,Bering,1,Arezzo,"43,316,126","11,819,875",2018,,52.9,78.4,,,10.9,4.76,,5.07,87,,4,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
62,Bering,2,Arezzo,"43,316,126","11,819,875",2018,,45.9,72.8,,,10.9,3.64,,3.88,98,,6,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
150,Bering,3,Arezzo,"43,316,126","11,819,875",2018,,54.0,78.6,,,11.1,4.01,,4.26,88,,4,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
34,Bering,1,Arezzo,"43,316,126","11,819,875",2017,,55.7,79.1,,,8.3,2.58,,2.70,71,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
71,Bering,2,Arezzo,"43,316,126","11,819,875",2017,,51.0,78.4,,,8.4,3.35,,3.50,76,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
117,Bering,3,Arezzo,"43,316,126","11,819,875",2017,,55.7,79.6,,,8.4,3.21,,3.35,72,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
21,Bering,1,Libertinia (CT),"37,530,590","14,576,432",2017,,40.2,82.6,,,9.7,4.45,,4.76,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
88,Bering,2,Libertinia (CT),"37,530,590","14,576,432",2017,,43.0,84.7,,,10.0,3.75,,3.87,81,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
145,Bering,3,Libertinia (CT),"37,530,590","14,576,432",2017,,46.7,86.1,,,10.0,5.11,,5.28,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
15,Bering,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,65.4,84.2,,,12.6,5.34,,5.11,91,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
85,Bering,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,55.3,84.4,,,13.6,5.41,,5.12,79,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
158,Bering,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,60.9,84.7,,,12.7,6.07,,5.80,99,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
3,Bering,1,Foggia,"41,459,932","15,501,357",2017,,50.8,85.0,,,9.9,5.28,,5.36,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Bering,2,Foggia,"41,459,932","15,501,357",2017,,50.4,85.1,,,9.8,5.34,,5.43,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Bering,3,Foggia,"41,459,932","15,501,357",2017,,50.0,84.9,,,9.8,5.50,,5.59,75,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Bering,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,58.5,85.8,,,10.3,6.40,,5.96,92,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
95,Bering,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,62.7,86.7,,,9.1,7.04,,6.57,92,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
154,Bering,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,58.5,86.7,,,9.5,6.69,,6.07,90,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,Bering,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.5,,,10.7,7.64,,7.64,106,,5,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
70,Bering,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,77.2,,,9.0,6.49,,7.02,90,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
126,Bering,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.8,,,8.6,7.20,,7.46,100,,7,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
36,Bering,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,64.8,,,11.9,3.12,,3.12,82,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
79,Bering,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,69.3,,,11.7,3.40,,3.43,81,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
111,Bering,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,62.4,,,16.8,3.42,,3.23,79,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
24,Sharda,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,47.3,79.4,,,12.8,3.77,,4.13,81,,0,,3,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
93,Sharda,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,45.1,79.5,,,12.6,4.46,,4.83,84,,0,,7,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
156,Sharda,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,41.5,79.8,,,12.0,4.76,,4.95,79,,0,,9,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
42,Sharda,1,Foggia,"41,459,932","15,501,357",2018,,36.8,77.0,,,13.1,3.84,,3.76,70,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
75,Sharda,2,Foggia,"41,459,932","15,501,357",2018,,41.0,79.6,,,13.4,4.42,,4.31,75,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
138,Sharda,3,Foggia,"41,459,932","15,501,357",2018,,40.4,77.1,,,13.4,3.80,,3.71,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
19,Sharda,1,Battipaglia (SA),"40,577,094","14,983,657",2018,,41.1,80.8,,,9.8,4.52,,4.80,93,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
65,Sharda,2,Battipaglia (SA),"40,577,094","14,983,657",2018,,48.4,80.0,,,9.8,4.61,,4.90,95,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
151,Sharda,3,Battipaglia (SA),"40,577,094","14,983,657",2018,,37.5,79.3,,,11.3,5.43,,5.27,102,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
40,Sharda,1,Arezzo,"43,316,126","11,819,875",2018,,51.0,80.4,,,11.5,4.57,,4.83,94,,2,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
92,Sharda,2,Arezzo,"43,316,126","11,819,875",2018,,46.0,80.8,,,10.9,4.61,,4.91,93,,4,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
110,Sharda,3,Arezzo,"43,316,126","11,819,875",2018,,50.0,79.7,,,11.1,4.68,,4.97,95,,4,,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,Sharda,1,Arezzo,"43,316,126","11,819,875",2017,,48.7,80.7,,,8.7,2.55,,2.65,77,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
76,Sharda,2,Arezzo,"43,316,126","11,819,875",2017,,50.1,81.4,,,8.6,2.55,,2.66,77,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
120,Sharda,3,Arezzo,"43,316,126","11,819,875",2017,,45.1,80.4,,,8.5,3.13,,3.27,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
25,Sharda,1,Libertinia (CT),"37,530,590","14,576,432",2017,,44.4,86.2,,,9.7,4.62,,4.94,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
92,Sharda,2,Libertinia (CT),"37,530,590","14,576,432",2017,,44.0,86.0,,,9.8,4.51,,4.77,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
124,Sharda,3,Libertinia (CT),"37,530,590","14,576,432",2017,,38.7,85.0,,,10.2,5.12,,5.18,81,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
27,Sharda,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,51.7,84.9,,,12.1,5.06,,6.01,98,,0,,4,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
88,Sharda,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.4,86.1,,,12.3,6.09,,6.82,100,,0,,2,0,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
137,Sharda,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,55.1,87.0,,,12.7,7.22,,6.90,100,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
4,Sharda,1,Foggia,"41,459,932","15,501,357",2017,,49.0,85.6,,,10.2,5.36,,5.42,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Sharda,2,Foggia,"41,459,932","15,501,357",2017,,46.1,84.3,,,10.1,6.06,,6.14,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Sharda,3,Foggia,"41,459,932","15,501,357",2017,,48.5,85.2,,,10.1,5.32,,5.39,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Sharda,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,59.5,87.0,,,9.4,6.90,,6.36,89,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
83,Sharda,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,54.5,87.3,,,10.3,6.15,,5.81,87,,2 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
115,Sharda,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,56.6,88.6,,,9.6,6.82,,6.40,88,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
29,Sharda,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.8,,,11.1,6.77,,6.87,95,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
86,Sharda,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,83.1,,,8.8,5.76,,5.95,91,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
160,Sharda,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,80.4,,,9.6,6.27,,6.47,98,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
25,Sharda,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,70.4,,,12.6,2.71,,2.80,78,,5,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
93,Sharda,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,64.6,,,17.6,3.29,,3.14,77,,7,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
154,Sharda,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,68.4,,,15.1,3.17,,3.16,78,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
14,IRIDE,1,Arezzo,"43,316,126","11,819,875",2017,,48.2,82.1,,,8.5,4.11,,4.29,65,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
62,IRIDE,2,Arezzo,"43,316,126","11,819,875",2017,,51.1,81.9,,,8.4,4.31,,4.50,62,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
127,IRIDE,3,Arezzo,"43,316,126","11,819,875",2017,,50.0,82.2,,,8.3,4.23,,4.42,66,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
44,IRIDE,1,Libertinia (CT),"37,530,590","14,576,432",2017,,32.5,83.3,,,9.7,5.22,,5.59,78,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,IRIDE,2,Libertinia (CT),"37,530,590","14,576,432",2017,,35.5,84.9,,,9.9,4.78,,5.00,79,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
140,IRIDE,3,Libertinia (CT),"37,530,590","14,576,432",2017,,34.5,83.2,,,10.2,5.25,,5.31,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
18,IRIDE,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,56.2,83.6,,,14.0,4.99,,5.19,88,,0,,2,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
102,IRIDE,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.4,84.7,,,13.6,5.34,,5.05,90,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
125,IRIDE,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.8,84.6,,,13.8,4.21,,4.91,89,,0,,4,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
14,IRIDE,1,Foggia,"41,459,932","15,501,357",2017,,37.1,83.0,,,9.7,6.58,,6.70,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,IRIDE,2,Foggia,"41,459,932","15,501,357",2017,,43.5,84.2,,,10.1,6.72,,6.81,75,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,IRIDE,3,Foggia,"41,459,932","15,501,357",2017,,45.9,85.2,,,10.2,6.26,,6.33,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,IRIDE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.3,87.2,,,9.9,6.93,,6.43,77,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
74,IRIDE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,51.3,87.3,,,8.8,7.07,,6.57,76,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
149,IRIDE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,46.6,86.9,,,9.4,7.49,,6.91,76,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
27,IRIDE,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,77.9,,,10.5,6.01,,6.10,88,,4,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
91,IRIDE,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,80.1,,,9.2,6.62,,7.15,86,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
122,IRIDE,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,80.3,,,9.5,7.24,,7.48,87,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
20,IRIDE,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,65.6,,,12.4,2.91,,2.92,70,,3,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
68,IRIDE,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,63.1,,,12.0,3.83,,3.79,68,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
141,IRIDE,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,62.6,,,16.1,3.65,,3.36,72,,7,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
15,SARAGOLLA ,1,Arezzo,"43,316,126","11,819,875",2017,,48.1,81.1,,,8.5,3.49,,3.64,68,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
56,SARAGOLLA ,2,Arezzo,"43,316,126","11,819,875",2017,,51.8,80.8,,,8.4,3.95,,4.13,77,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
155,SARAGOLLA ,3,Arezzo,"43,316,126","11,819,875",2017,,50.3,81.4,,,8.4,4.37,,4.56,60,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
23,SARAGOLLA ,1,Libertinia (CT),"37,530,590","14,576,432",2017,,31.3,81.8,,,9.8,5.01,,5.30,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
64,SARAGOLLA ,2,Libertinia (CT),"37,530,590","14,576,432",2017,,35.5,80.8,,,9.7,4.63,,4.95,77,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
130,SARAGOLLA ,3,Libertinia (CT),"37,530,590","14,576,432",2017,,33.8,83.2,,,9.8,5.06,,5.35,73,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
1,SARAGOLLA ,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,45.8,83.4,,,13.1,4.61,,4.85,87,,0,,3,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
58,SARAGOLLA ,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,44.3,83.0,,,12.8,5.07,,5.08,89,,0,,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
116,SARAGOLLA ,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,49.0,84.2,,,12.5,5.78,,5.53,87,,0,,0,4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
22,SARAGOLLA ,1,Foggia,"41,459,932","15,501,357",2017,,43.2,83.0,,,9.7,5.50,,5.60,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SARAGOLLA ,2,Foggia,"41,459,932","15,501,357",2017,,41.4,81.6,,,9.6,5.74,,5.85,75,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,SARAGOLLA ,3,Foggia,"41,459,932","15,501,357",2017,,43.5,82.9,,,9.8,5.04,,5.12,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,SARAGOLLA ,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,51.1,85.1,,,9.7,6.20,,5.83,75,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
84,SARAGOLLA ,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.2,85.4,,,9.6,7.21,,6.77,81,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
127,SARAGOLLA ,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,54.1,85.6,,,9.3,6.79,,6.15,77,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,SARAGOLLA ,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.0,,,10.2,5.98,,6.09,83,,6,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
85,SARAGOLLA ,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.4,,,9.0,5.83,,6.06,90,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
134,SARAGOLLA ,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.7,,,9.2,6.43,,6.90,94,,6,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,SARAGOLLA ,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,62.4,,,14.4,2.71,,2.63,74,,9,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
73,SARAGOLLA ,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,63.7,,,11.9,3.28,,3.30,66,,7,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
126,SARAGOLLA ,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,66.1,,,15.2,3.68,,3.57,65,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9,BARONIO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,54.5,87.1,,,10.2,7.35,,7.16,92,,0 ,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
66,BARONIO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,55.7,87.0,,,9.9,7.59,,6.92,90,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
160,BARONIO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,56.1,86.7,,,10.9,5.78,,5.59,83,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
38,BARONIO,1,Arezzo,"43,316,126","11,819,875",2017,,48.9,83.4,,,8.4,3.37,,3.52,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
69,BARONIO,2,Arezzo,"43,316,126","11,819,875",2017,,48.3,84.3,,,8.5,4.29,,4.48,75,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
133,BARONIO,3,Arezzo,"43,316,126","11,819,875",2017,,46.5,83.8,,,8.3,4.49,,4.70,76,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
34,BARONIO,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,46.6,85.9,,,13.8,6.37,,6.01,100,,0 ,,1,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
57,BARONIO,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,47.6,85.0,,,12.9,4.93,,5.81,89,,0 ,,3,0,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
124,BARONIO,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,50.5,85.8,,,13.4,5.15,,6.03,95,,0 ,,3,0,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
24,BARONIO,1,Libertinia (CT),"37,530,590","14,576,432",2017,,34.9,83.8,,,10.3,4.61,,4.61,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
101,BARONIO,2,Libertinia (CT),"37,530,590","14,576,432",2017,,33.0,83.2,,,10.4,4.33,,4.29,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
